id_setor_censitario,sigla_uf,v052,v053,v054,v055,v056,v057,v058,v059,v060,v061,v062,v063
355030865000179,SP1,4,4,2,4,3,3,4,5,7,3,2,3
355030865000195,SP1,3,0,7,4,2,5,3,5,4,4,6,12
355030865000200,SP1,2,5,7,4,2,3,1,5,6,6,1,3
355030865000204,SP1,3,3,2,4,1,5,4,5,4,4,6,1
355030866000002,SP1,3,4,4,1,5,3,1,5,4,0,2,8
355030866000008,SP1,0,1,2,3,3,4,2,5,3,5,2,5
355030866000057,SP1,3,4,4,5,6,5,6,5,3,5,5,10
355030866000069,SP1,6,3,4,5,4,5,0,5,5,6,5,5
355030866000077,SP1,3,4,3,6,1,5,1,5,4,2,5,4
355030866000079,SP1,2,2,5,6,4,3,5,5,5,5,9,11
355030866000081,SP1,2,7,2,5,2,5,6,5,3,3,1,1
355030866000087,SP1,1,1,3,2,2,4,5,5,6,1,5,4
355030866000090,SP1,0,0,5,1,3,4,2,5,4,5,6,6
355030866000098,SP1,0,3,9,3,4,1,2,5,3,17,16,7
355030866000105,SP1,2,5,7,5,7,4,7,5,9,7,5,5
355030866000127,SP1,0,0,1,2,0,1,3,5,1,0,1,2
355030867000003,SP1,2,2,2,2,4,6,6,5,3,5,0,5
355030867000009,SP1,3,4,4,6,11,6,7,5,8,9,4,4
355030867000026,SP1,4,4,7,4,9,10,8,5,11,8,9,10
355030867000035,SP1,3,2,2,4,5,4,6,5,2,2,13,3
355030867000039,SP1,1,3,6,2,6,1,3,5,5,6,2,5
355030867000042,SP1,1,1,2,3,3,0,0,5,1,1,1,2
355030867000043,SP1,2,2,1,5,4,5,3,5,1,2,4,1
355030867000052,SP1,3,2,5,0,0,3,3,5,0,2,5,3
355030867000055,SP1,9,4,3,3,5,5,2,5,1,4,4,4
355030867000064,SP1,2,3,5,4,2,2,3,5,2,4,2,1
355030867000086,SP1,2,0,5,6,7,0,3,5,4,2,4,1
355030867000087,SP1,3,5,3,4,6,7,3,5,5,9,3,2
355030867000095,SP1,3,1,3,5,4,2,5,5,3,5,3,7
355030867000097,SP1,8,9,4,5,4,1,5,5,5,5,3,4
355030867000110,SP1,5,5,3,2,6,4,5,5,5,7,2,2
355030867000111,SP1,3,1,2,4,0,3,4,5,2,4,3,1
355030867000112,SP1,15,14,21,14,18,15,20,5,19,13,12,10
355030867000115,SP1,3,1,1,2,2,2,1,5,6,4,5,0
355030867000122,SP1,5,5,5,2,6,1,5,5,13,4,6,8
355030867000146,SP1,0,2,2,3,1,3,5,5,0,5,1,1
355030867000151,SP1,3,2,2,2,1,1,2,5,0,0,2,4
355030867000161,SP1,2,2,0,2,2,4,3,5,6,5,5,3
355030867000162,SP1,1,2,2,0,3,2,2,5,4,2,4,2
355030867000168,SP1,7,5,1,3,4,4,9,5,5,3,3,2
355030867000199,SP1,7,6,5,6,8,4,3,5,8,3,4,2
355030867000202,SP1,4,2,4,4,7,7,2,5,6,4,6,3
355030867000213,SP1,1,2,4,2,4,1,2,5,2,0,1,0
355030867000225,SP1,5,3,0,6,6,4,5,5,3,4,2,6
355030867000243,SP1,2,2,2,4,2,1,0,5,2,5,3,0
355030867000260,SP1,3,2,5,3,3,7,1,5,6,2,2,3
355030868000002,SP1,2,3,4,3,3,2,2,5,3,1,8,6
355030868000003,SP1,4,5,5,5,5,8,13,5,8,7,11,4
355030868000004,SP1,6,4,4,2,5,1,6,5,6,4,3,7
355030868000009,SP1,4,3,4,4,7,4,11,5,6,11,6,6
355030868000010,SP1,0,1,2,2,2,3,1,5,7,3,9,7
355030868000011,SP1,7,5,6,10,6,7,3,5,3,11,7,6
355030868000022,SP1,1,7,6,3,8,3,8,5,3,3,8,5
355030868000033,SP1,4,3,3,2,6,3,7,5,5,6,8,5
355030868000038,SP1,1,6,8,2,4,6,7,5,6,9,7,11
355030868000043,SP1,0,3,4,5,1,5,3,5,3,6,7,2
355030868000048,SP1,3,5,2,4,3,6,4,5,6,4,8,3
355030868000049,SP1,8,10,6,1,5,10,10,5,7,9,7,7
355030868000051,SP1,4,7,11,2,6,6,7,5,5,6,2,5
355030868000058,SP1,2,2,4,2,7,7,2,5,3,4,6,9
355030868000068,SP1,5,5,7,4,3,6,8,5,2,11,9,7
355030868000072,SP1,5,1,6,8,8,7,6,5,9,8,7,6
355030868000078,SP1,6,5,11,8,12,9,3,5,3,8,10,7
355030868000097,SP1,2,2,6,5,7,11,7,5,4,8,6,13
355030868000100,SP1,5,2,4,9,1,10,7,5,2,15,6,6
355030868000116,SP1,8,6,6,5,9,7,5,5,10,9,7,3
355030868000120,SP1,1,2,10,6,1,1,9,5,7,5,2,5
355030868000172,SP1,2,5,2,5,3,2,9,5,2,7,1,6
355030868000176,SP1,1,7,6,7,5,8,8,5,7,3,3,8
355030868000182,SP1,3,3,2,1,2,3,5,5,1,3,2,6
355030868000184,SP1,6,3,3,4,2,3,3,5,15,4,10,8
355030868000195,SP1,3,5,1,5,2,5,6,5,3,5,4,6
355030868000203,SP1,5,5,2,6,6,3,5,5,5,1,1,4
355030868000213,SP1,7,10,4,6,5,4,6,5,6,8,5,6
355030868000214,SP1,1,6,0,1,2,4,2,5,4,5,3,7
355030868000216,SP1,5,4,2,6,2,1,1,5,1,3,9,2
355030868000217,SP1,2,5,0,6,5,4,5,5,7,6,6,11
355030868000218,SP1,2,5,5,5,5,4,5,5,10,12,7,10
355030868000223,SP1,2,3,3,6,4,5,6,5,4,1,3,3
355030868000232,SP1,0,2,4,5,3,4,4,5,4,6,5,4
355030868000241,SP1,6,4,4,5,4,2,1,5,5,3,3,3
355030868000282,SP1,1,2,3,2,3,2,3,5,4,2,4,4
355030868000294,SP1,2,1,1,1,4,0,1,5,8,11,13,20
355030868000297,SP1,4,4,5,3,1,3,3,5,2,5,3,8
355030868000300,SP1,5,4,6,8,7,8,4,5,6,7,4,2
355030868000304,SP1,2,2,1,2,3,3,4,5,8,7,7,2
355030868000311,SP1,0,1,1,3,4,2,5,5,5,10,6,5
355030868000314,SP1,3,8,4,4,7,7,12,5,4,6,8,6
355030868000316,SP1,4,6,6,8,10,7,5,5,6,10,2,7
355030868000337,SP1,7,7,3,10,4,7,2,5,2,7,3,7
355030868000338,SP1,4,5,6,5,5,4,5,5,7,9,12,7
355030869000007,SP1,8,6,5,2,4,7,8,5,11,10,15,13
355030869000013,SP1,0,0,1,1,1,4,3,5,1,1,4,3
355030869000015,SP1,2,1,2,2,1,1,3,5,4,2,6,4
355030869000017,SP1,4,6,2,2,2,6,5,5,13,4,7,10
355030869000031,SP1,1,4,6,4,6,0,7,5,5,3,5,3
355030869000050,SP1,4,5,11,9,17,8,9,5,17,12,13,8
355030869000051,SP1,2,1,3,4,2,9,5,5,5,7,8,3
355030869000053,SP1,6,7,10,11,8,8,2,5,9,6,13,5
355030869000056,SP1,2,1,2,2,1,5,4,5,3,10,6,3
355030869000058,SP1,6,3,2,3,2,1,4,5,6,6,8,5
355030869000060,SP1,3,5,4,7,5,7,5,5,8,12,6,6
355030869000069,SP1,0,4,3,1,4,2,6,5,4,6,9,5
355030869000071,SP1,1,0,6,3,2,2,3,5,8,5,4,2
355030869000081,SP1,3,8,3,6,5,1,5,5,1,3,5,1
355030869000083,SP1,0,4,3,2,3,6,2,5,3,3,5,4
355030869000106,SP1,3,0,4,5,6,8,3,5,10,4,4,5
355030869000110,SP1,3,7,4,5,2,3,7,5,7,8,5,3
355030869000111,SP1,3,4,5,3,2,3,4,5,5,6,6,6
355030869000133,SP1,1,3,3,3,2,7,3,5,2,1,1,6
355030869000146,SP1,4,4,2,5,4,7,0,5,7,1,2,2
355030869000153,SP1,1,4,2,6,6,5,11,5,5,4,4,7
355030869000163,SP1,2,0,1,2,5,8,2,5,1,2,4,5
355030870000003,SP1,3,10,5,2,4,6,1,5,8,1,10,9
355030870000004,SP1,7,5,3,5,5,3,7,5,7,12,5,5
355030870000007,SP1,2,5,2,2,2,6,3,5,6,1,3,4
355030870000018,SP1,9,8,7,7,8,8,11,5,2,10,8,9
355030870000023,SP1,3,2,2,3,2,3,6,5,4,3,4,12
355030870000024,SP1,2,4,10,3,5,6,10,5,5,11,8,6
355030870000040,SP1,5,2,7,3,6,3,2,5,3,4,4,5
355030870000046,SP1,4,2,4,3,5,3,5,5,3,5,7,7
355030870000066,SP1,3,3,5,6,5,1,3,5,2,5,5,3
355030870000085,SP1,4,6,9,5,6,4,10,5,6,6,6,3
355030870000093,SP1,5,3,3,2,12,4,5,5,11,4,9,7
355030870000095,SP1,7,4,6,3,10,6,2,5,5,5,2,9
355030870000100,SP1,7,11,3,8,9,8,7,5,6,7,14,5
355030870000101,SP1,5,0,3,1,4,8,3,5,5,2,4,3
355030870000111,SP1,9,6,3,5,4,6,9,5,2,4,0,1
355030870000114,SP1,4,5,7,5,10,10,10,5,10,7,7,5
355030870000115,SP1,2,2,2,3,6,3,7,5,9,6,6,4
355030870000126,SP1,0,2,4,2,1,3,5,5,3,3,2,5
355030870000137,SP1,8,3,4,6,6,6,7,5,5,3,2,3
355030870000139,SP1,8,11,6,3,6,7,6,5,6,6,9,6
355030870000153,SP1,3,1,2,3,4,6,4,5,4,2,4,5
355030870000160,SP1,3,4,11,4,2,1,6,5,6,5,6,9
355030870000167,SP1,6,4,3,7,13,4,11,5,6,8,11,10
355030870000172,SP1,1,2,4,2,5,2,5,5,3,5,4,2
355030870000174,SP1,6,5,6,8,9,5,9,5,7,6,5,5
355030870000191,SP1,6,4,7,4,9,5,3,5,3,2,2,4
355030870000199,SP1,3,2,1,3,4,6,3,5,2,2,2,1
355030870000205,SP1,1,2,3,2,5,2,2,5,2,4,5,5
355030870000213,SP1,2,4,5,4,4,2,1,5,1,4,1,2
355030871000003,SP1,4,6,2,5,2,2,7,5,7,5,10,7
355030871000016,SP1,3,4,3,4,3,7,4,5,4,3,5,4
355030871000024,SP1,2,1,3,3,4,5,5,5,3,1,3,3
355030871000025,SP1,3,5,1,2,5,3,5,5,7,8,4,11
355030871000031,SP1,1,3,4,5,4,7,5,5,4,5,7,3
355030871000033,SP1,7,9,6,8,10,4,14,5,5,7,4,8
355030871000050,SP1,1,4,9,7,6,3,3,5,7,2,8,2
355030871000051,SP1,1,2,4,4,1,2,0,5,4,4,3,3
355030871000055,SP1,3,4,2,2,4,2,1,5,2,4,6,6
355030871000060,SP1,3,3,2,6,6,3,7,5,3,6,6,4
355030871000070,SP1,4,2,3,3,2,4,4,5,3,11,7,1
355030871000076,SP1,6,3,2,2,5,2,3,5,3,3,3,2
355030871000081,SP1,0,4,3,3,3,2,9,5,8,3,5,8
355030871000082,SP1,7,2,3,3,6,6,8,5,7,4,5,6
355030871000088,SP1,8,4,2,1,4,1,3,5,4,8,5,8
355030871000090,SP1,2,3,2,4,9,4,3,5,4,6,3,8
355030871000096,SP1,2,1,0,1,0,1,4,5,0,1,4,1
355030871000110,SP1,3,2,6,4,3,1,5,5,5,7,5,8
355030871000112,SP1,3,2,0,1,0,3,1,5,6,8,14,13
355030872000009,SP1,3,5,4,4,7,5,7,5,3,5,3,4
355030872000033,SP1,4,8,3,8,5,3,6,5,3,6,5,2
355030872000035,SP1,6,9,6,4,7,8,8,5,4,10,5,8
355030872000038,SP1,8,5,5,8,11,6,8,5,12,10,8,12
355030872000042,SP1,4,2,4,4,4,4,6,5,4,6,10,2
355030872000052,SP1,2,10,6,4,2,9,4,5,2,5,8,9
355030872000061,SP1,3,3,3,1,2,3,1,5,4,2,2,7
355030872000066,SP1,10,3,9,7,12,9,11,5,4,5,6,8
355030872000078,SP1,0,1,4,1,3,1,5,5,7,4,8,11
355030872000082,SP1,4,3,3,3,5,3,3,5,5,7,8,5
355030872000086,SP1,5,11,7,6,6,2,8,5,8,6,5,8
355030872000088,SP1,10,6,7,6,8,4,7,5,3,4,9,6
355030872000116,SP1,5,9,6,8,3,11,8,5,4,6,5,8
355030872000129,SP1,3,7,5,3,7,2,6,5,6,7,9,5
355030872000130,SP1,2,4,5,0,2,5,2,5,6,0,4,3
355030872000136,SP1,8,5,5,9,7,10,9,5,7,3,7,4
355030872000146,SP1,9,6,3,1,3,9,7,5,5,4,7,4
355030872000151,SP1,4,3,3,6,2,9,2,5,5,7,11,9
355030872000152,SP1,5,5,4,7,6,6,5,5,7,7,6,7
355030872000154,SP1,3,4,4,2,1,4,6,5,5,9,5,6
355030873000014,SP1,2,3,4,4,5,4,6,5,3,3,5,11
355030873000027,SP1,6,4,4,3,7,2,6,5,3,2,2,2
355030873000047,SP1,2,7,7,5,6,4,5,5,4,3,6,3
355030873000051,SP1,2,3,8,5,6,6,6,5,13,4,4,4
355030873000075,SP1,5,11,3,1,2,2,7,5,4,4,3,5
355030873000080,SP1,3,4,5,6,7,7,9,5,13,12,3,8
355030873000082,SP1,4,6,3,5,7,7,6,5,5,5,6,10
355030873000088,SP1,4,4,4,6,5,6,6,5,7,7,6,4
355030873000089,SP1,5,6,4,3,3,5,6,5,2,2,5,2
355030873000090,SP1,3,5,4,6,3,3,4,5,4,2,2,5
355030873000092,SP1,2,8,4,6,8,7,2,5,2,4,7,8
355030873000100,SP1,7,4,5,2,5,3,2,5,7,3,6,5
355030873000113,SP1,2,7,5,6,6,7,11,5,2,6,9,7
355030873000114,SP1,6,2,4,0,2,5,3,5,8,7,8,5
355030873000117,SP1,5,8,4,4,3,6,3,5,4,4,1,3
355030873000118,SP1,4,3,1,6,0,2,4,5,6,4,3,1
355030873000125,SP1,5,7,5,9,10,2,12,5,11,12,12,7
355030873000128,SP1,0,3,4,5,6,5,10,5,7,6,7,6
355030873000140,SP1,5,11,12,12,8,7,6,5,8,10,9,18
355030873000150,SP1,5,4,2,3,4,5,4,5,3,1,6,8
355030873000158,SP1,3,5,5,3,6,4,1,5,3,2,5,0
355030873000159,SP1,2,3,2,6,5,4,5,5,3,3,0,6
355030873000178,SP1,4,4,5,8,4,11,6,5,7,4,7,5
355030873000187,SP1,6,3,7,4,2,3,2,5,8,6,5,4
355030873000188,SP1,3,2,5,2,3,9,4,5,6,5,8,4
355030873000193,SP1,2,5,6,5,6,8,1,5,7,5,9,4
355030873000215,SP1,2,0,5,2,2,2,0,5,1,4,3,2
355030874000035,SP1,4,8,11,10,9,5,10,5,5,13,8,6
355030874000048,SP1,11,7,10,10,6,6,2,5,8,3,2,6
355030874000050,SP1,6,5,5,6,4,3,6,5,4,4,7,1
355030874000056,SP1,9,10,8,7,3,5,7,5,6,7,10,3
355030874000058,SP1,7,3,12,2,4,5,11,5,7,4,6,4
355030874000061,SP1,6,7,11,3,3,6,8,5,4,4,5,7
355030874000064,SP1,4,2,4,6,5,5,3,5,10,4,6,11
355030874000072,SP1,6,10,9,6,6,6,8,5,10,4,10,9
355030874000076,SP1,7,2,2,5,5,4,3,5,6,4,2,4
355030874000079,SP1,11,6,8,5,5,3,4,5,6,9,7,5
355030874000099,SP1,2,9,6,3,7,6,10,5,6,9,1,2
355030874000102,SP1,6,7,9,12,3,8,6,5,6,5,5,4
355030874000104,SP1,4,4,3,5,1,8,6,5,3,6,6,6
355030874000107,SP1,3,4,6,7,4,4,6,5,3,3,1,7
355030874000118,SP1,3,2,6,2,9,7,9,5,3,7,9,2
355030874000121,SP1,2,5,4,4,7,3,7,5,6,4,8,3
355030874000125,SP1,2,2,1,5,2,4,2,5,1,2,0,0
355030874000126,SP1,3,9,6,4,3,0,3,5,3,2,0,0
355030875000001,SP1,7,8,8,7,11,11,2,5,10,9,4,6
355030875000008,SP1,8,6,6,1,4,3,4,5,2,6,1,7
355030875000015,SP1,5,9,7,7,10,2,10,5,6,3,5,2
355030875000016,SP1,3,5,3,5,3,3,6,5,2,5,1,4
355030875000020,SP1,5,7,5,2,7,4,10,5,10,7,6,6
355030875000033,SP1,2,6,7,1,5,9,11,5,4,6,9,10
355030875000035,SP1,4,6,8,9,8,2,4,5,5,7,2,3
355030875000041,SP1,3,3,5,4,6,5,7,5,3,9,4,8
355030875000043,SP1,6,9,4,7,7,7,5,5,5,6,5,5
355030875000047,SP1,6,1,6,3,3,1,2,5,7,8,6,1
355030875000058,SP1,6,3,8,9,3,5,2,5,3,7,10,8
355030875000067,SP1,7,6,8,2,5,7,7,5,3,15,4,5
355030875000069,SP1,7,6,4,7,3,5,6,5,3,2,3,4
355030875000074,SP1,3,1,3,3,2,7,6,5,2,3,7,2
355030875000080,SP1,7,6,2,5,6,7,3,5,4,7,4,6
355030875000092,SP1,11,5,4,12,6,9,20,5,7,8,8,14
355030875000104,SP1,9,16,7,12,6,6,8,5,8,10,9,4
355030875000116,SP1,2,5,3,6,5,2,6,5,7,2,5,8
355030875000136,SP1,10,9,9,3,8,6,10,5,2,9,4,5
355030875000142,SP1,10,11,7,3,5,7,5,5,5,3,5,8
355030875000170,SP1,3,4,5,3,8,5,4,5,4,2,2,5
355030876000008,SP1,7,2,6,7,5,12,2,5,10,9,9,8
355030876000011,SP1,2,4,3,2,2,8,4,5,8,6,4,8
355030876000020,SP1,3,6,2,5,9,5,6,5,3,7,9,7
355030876000028,SP1,6,5,7,2,7,7,5,5,2,4,7,11
355030876000045,SP1,0,5,3,9,3,10,5,5,3,7,9,9
355030876000047,SP1,5,5,9,8,7,2,9,5,12,9,12,5
355030876000049,SP1,7,9,5,10,9,13,12,5,12,15,20,11
355030876000062,SP1,4,6,2,1,7,3,10,5,4,7,11,5
355030876000067,SP1,3,2,5,7,9,4,15,5,8,3,7,9
355030876000083,SP1,11,6,6,6,7,8,7,5,6,6,3,7
355030876000111,SP1,10,4,9,11,5,3,9,5,5,4,3,2
355030876000119,SP1,3,6,8,7,5,7,2,5,8,6,3,10
355030876000121,SP1,7,3,5,3,9,10,7,5,3,1,8,4
355030876000136,SP1,6,7,7,6,2,5,5,5,2,2,2,3
355030876000137,SP1,8,5,7,7,6,9,4,5,6,7,10,10
355030876000149,SP1,9,4,5,10,5,10,10,5,3,4,3,3
355030876000158,SP1,9,15,8,5,9,10,5,5,11,10,12,6
355030876000171,SP1,4,6,5,6,9,4,6,5,7,9,6,5
355030876000190,SP1,9,11,6,4,13,14,6,5,12,7,9,4
355030876000197,SP1,5,5,6,5,2,2,5,5,3,4,2,3
355030876000212,SP1,4,4,8,2,7,6,6,5,5,4,2,5
355030876000223,SP1,6,4,5,5,8,7,6,5,7,8,7,4
355030876000263,SP1,6,8,3,6,5,5,9,5,5,14,9,3
355030876000264,SP1,7,1,5,3,6,10,3,5,5,7,9,6
355030876000276,SP1,3,7,2,13,2,4,4,5,6,7,6,7
355030876000309,SP1,5,4,6,4,0,5,4,5,4,6,2,4
355030876000326,SP1,3,4,2,8,4,8,6,5,2,13,4,7
355030876000331,SP1,5,4,3,7,3,7,6,5,2,3,5,4
355030876000343,SP1,4,2,2,3,3,6,2,5,6,7,5,2
355030876000354,SP1,5,4,4,5,5,6,7,5,3,5,4,2
355030877000004,SP1,1,3,4,2,6,9,3,5,5,8,7,9
355030877000016,SP1,3,4,3,10,2,7,7,5,7,8,10,3
355030877000018,SP1,2,8,1,2,9,3,7,5,2,3,5,4
355030877000019,SP1,2,3,1,5,6,6,5,5,6,4,9,4
355030877000029,SP1,1,5,3,1,4,6,4,5,2,8,3,1
355030877000032,SP1,2,2,2,12,5,7,8,5,10,7,8,8
355030877000038,SP1,1,2,6,5,7,5,4,5,7,6,3,5
355030877000051,SP1,2,3,3,3,4,5,5,5,7,7,10,6
355030877000060,SP1,2,1,6,5,4,6,5,5,5,7,2,5
355030877000083,SP1,5,5,4,4,3,5,8,5,6,10,5,5
355030877000088,SP1,1,5,5,8,4,4,2,5,2,4,7,7
355030877000089,SP1,1,2,2,3,3,3,5,5,3,6,9,10
355030877000097,SP1,1,3,3,3,2,6,4,5,4,6,7,9
355030877000111,SP1,6,7,3,7,12,4,9,5,5,4,5,1
355030877000118,SP1,4,3,9,9,5,9,9,5,6,9,11,8
355030877000129,SP1,2,1,2,3,4,1,3,5,2,4,4,2
355030877000144,SP1,0,3,7,6,3,4,6,5,5,4,3,7
355030877000148,SP1,4,5,8,10,9,8,6,5,9,12,11,8
355030877000149,SP1,0,5,6,5,8,4,3,5,7,7,2,7
355030877000159,SP1,4,2,1,2,1,1,3,5,2,3,2,4
355030877000203,SP1,3,0,1,2,7,4,1,5,0,2,0,2
355030877000222,SP1,1,1,2,1,2,1,1,5,1,0,4,3
355030878000017,SP1,4,5,8,7,6,8,8,5,8,7,5,7
355030878000029,SP1,5,6,7,6,7,15,5,5,16,5,12,7
355030878000031,SP1,5,4,7,10,7,3,10,5,11,6,7,9
355030878000032,SP1,0,5,5,12,6,10,8,5,8,4,4,6
355030878000037,SP1,0,4,1,5,2,0,5,5,7,4,12,3
355030879000002,SP1,4,7,8,11,10,3,5,5,5,9,9,8
355030879000008,SP1,5,8,6,6,7,7,5,5,6,6,6,7
355030879000021,SP1,4,9,8,6,13,9,3,5,7,11,16,11
355030879000025,SP1,4,1,6,9,3,7,2,5,3,5,3,4
355030879000026,SP1,11,6,9,11,7,8,6,5,8,5,10,8
355030879000043,SP1,6,3,2,0,8,1,9,5,5,9,9,4
355030879000044,SP1,9,3,2,4,1,4,3,5,9,5,3,5
355030879000050,SP1,3,7,6,3,2,0,3,5,4,2,2,2
355030880000001,SP1,4,11,4,5,7,6,8,5,3,2,5,9
355030880000013,SP1,3,5,3,3,5,4,3,5,2,1,3,4
355030880000020,SP1,0,2,0,3,4,3,0,5,2,4,0,1
355030880000029,SP1,9,6,2,4,6,2,7,5,8,10,3,8
355030880000038,SP1,3,1,2,3,3,0,4,5,4,3,0,4
355030880000054,SP1,3,3,1,4,3,4,5,5,5,6,3,3
355030880000059,SP1,6,4,9,7,13,10,8,5,4,11,8,8
355030880000071,SP1,6,9,8,11,12,7,11,5,9,4,8,4
355030880000079,SP1,4,8,6,3,2,2,5,5,0,4,3,2
355030880000083,SP1,4,5,6,0,5,3,6,5,2,5,2,6
355030880000084,SP1,1,0,1,2,2,1,2,5,2,4,1,3
355030880000095,SP1,1,3,2,4,1,3,4,5,2,3,2,4
355030880000096,SP1,2,1,3,5,2,5,4,5,1,2,6,3
355030880000121,SP1,4,4,6,2,6,2,2,5,7,8,8,6
355030880000133,SP1,5,6,3,4,2,6,3,5,2,6,3,5
355030880000147,SP1,1,3,6,7,4,3,3,5,4,5,0,3
355030880000163,SP1,0,0,1,0,1,2,2,5,1,3,8,7
355030880000164,SP1,4,6,2,2,5,4,4,5,6,3,6,4
355030880000166,SP1,3,4,0,4,3,3,3,5,3,10,7,6
355030881000002,SP1,10,8,6,6,8,4,7,5,4,5,6,4
355030881000004,SP1,4,11,0,6,7,5,4,5,4,9,5,7
355030881000021,SP1,7,10,4,10,11,6,7,5,5,9,11,15
355030881000044,SP1,2,4,4,7,3,1,2,5,4,2,3,2
355030881000045,SP1,5,5,5,13,8,11,6,5,4,1,5,7
355030881000063,SP1,1,4,1,3,9,3,6,5,4,7,7,2
355030881000065,SP1,4,3,6,3,6,5,8,5,3,4,3,5
355030881000069,SP1,2,0,1,2,5,4,4,5,10,7,3,5
355030881000071,SP1,1,4,3,4,0,1,2,5,6,3,1,8
355030881000086,SP1,2,3,3,7,1,2,3,5,3,4,5,3
355030881000090,SP1,4,8,2,4,8,3,5,5,4,6,6,2
355030881000098,SP1,4,5,4,6,6,6,2,5,12,8,2,7
355030881000115,SP1,3,5,3,3,4,4,3,5,2,4,3,3
355030881000130,SP1,3,6,3,2,2,4,1,5,6,0,2,5
355030881000131,SP1,3,2,2,1,1,6,2,5,4,2,4,7
355030881000137,SP1,3,5,4,8,8,4,7,5,5,11,7,5
355030881000139,SP1,6,6,2,4,8,5,6,5,2,7,5,4
355030881000140,SP1,6,5,2,6,8,4,6,5,7,6,5,3
355030881000148,SP1,2,3,1,8,1,3,9,5,4,5,0,6
355030881000154,SP1,4,3,2,3,2,10,4,5,3,3,5,3
355030881000160,SP1,9,13,7,4,10,10,11,5,5,8,5,3
355030881000164,SP1,2,7,8,6,3,11,8,5,2,5,4,6
355030881000166,SP1,2,6,4,2,4,0,3,5,4,1,3,3
355030881000179,SP1,4,3,5,2,3,8,6,5,6,3,7,1
355030881000183,SP1,8,6,8,3,7,8,8,5,12,5,9,12
355030881000185,SP1,5,2,5,4,3,4,7,5,3,3,6,5
355030881000218,SP1,6,6,3,7,9,3,5,5,5,8,6,6
355030881000224,SP1,1,6,4,7,4,3,7,5,2,3,4,5
355030881000242,SP1,3,3,6,7,3,5,7,5,9,3,5,3
355030881000290,SP1,5,4,8,7,6,7,2,5,5,1,6,4
355030881000301,SP1,5,5,2,3,2,6,1,5,3,6,5,2
355030881000305,SP1,1,5,0,3,2,2,2,5,2,4,2,2
355030882000006,SP1,6,2,3,3,2,2,5,5,4,4,1,6
355030882000007,SP1,3,2,3,1,3,1,2,5,3,1,2,3
355030882000017,SP1,6,2,1,5,6,4,2,5,6,7,4,7
355030882000020,SP1,1,6,8,8,7,9,4,5,4,1,6,9
355030882000024,SP1,7,6,2,6,11,9,5,5,10,7,4,7
355030882000026,SP1,3,4,0,3,3,6,5,5,2,3,3,2
355030882000030,SP1,3,5,5,4,2,9,4,5,3,6,4,5
355030882000034,SP1,4,4,9,6,6,5,5,5,2,3,4,8
355030882000047,SP1,3,5,1,10,7,7,2,5,4,4,8,9
355030882000057,SP1,6,3,4,11,16,4,6,5,9,5,11,6
355030882000066,SP1,3,5,10,9,4,3,7,5,5,8,7,10
355030882000083,SP1,4,5,1,3,10,8,3,5,4,2,9,7
355030882000084,SP1,4,3,1,3,2,1,3,5,3,1,3,7
355030882000102,SP1,3,3,6,4,5,4,7,5,6,7,4,4
355030882000104,SP1,3,6,1,6,8,4,4,5,6,5,6,7
355030882000113,SP1,8,4,2,0,6,4,7,5,8,1,6,1
355030882000125,SP1,3,4,9,6,4,8,4,5,5,3,9,1
355030882000144,SP1,4,2,5,3,3,3,1,5,3,2,2,3
355030882000150,SP1,6,3,4,3,4,3,9,5,6,2,4,9
355030882000158,SP1,5,0,4,3,9,2,4,5,3,6,3,4
355030882000166,SP1,2,6,1,4,4,3,6,5,6,5,3,4
355030882000171,SP1,4,5,3,5,4,6,4,5,3,3,3,6
355030883000017,SP1,1,2,3,5,1,2,3,5,7,2,4,5
355030883000030,SP1,1,0,3,0,0,2,2,5,5,5,1,6
355030883000063,SP1,4,9,3,4,4,7,6,5,5,3,4,5
355030883000077,SP1,1,2,0,6,3,3,2,5,5,4,2,3
355030883000149,SP1,2,4,3,5,4,3,5,5,3,2,2,3
355030883000153,SP1,2,3,0,0,4,0,4,5,4,1,7,9
355030884000017,SP1,11,8,3,10,6,10,5,5,7,7,9,10
355030884000037,SP1,5,8,5,8,10,10,7,5,7,9,13,9
355030884000041,SP1,14,11,3,13,9,17,9,5,15,15,15,17
355030884000043,SP1,7,7,4,7,9,7,8,5,7,8,10,8
355030884000066,SP1,9,4,4,3,10,4,5,5,7,5,3,8
355030884000071,SP1,7,8,4,3,9,5,4,5,10,5,7,4
355030884000076,SP1,5,8,6,7,4,8,5,5,11,5,4,4
355030884000089,SP1,4,6,11,10,4,10,8,5,8,7,7,7
355030884000097,SP1,2,5,3,5,6,7,5,5,5,5,2,5
355030884000099,SP1,2,2,7,3,2,5,3,5,2,1,3,1
355030884000100,SP1,3,3,7,7,6,6,9,5,9,6,9,7
355030884000112,SP1,7,10,6,9,9,12,7,5,3,4,9,8
355030884000127,SP1,3,3,5,2,7,1,7,5,2,1,0,0
355030884000149,SP1,8,7,3,2,9,4,11,5,9,8,4,7
355030884000162,SP1,4,4,6,5,3,5,3,5,3,3,4,6
355030884000168,SP1,15,10,13,8,10,9,11,5,6,8,10,8
355030884000171,SP1,3,3,4,3,4,4,9,5,4,2,5,4
355030884000183,SP1,3,4,6,6,4,13,3,5,7,7,7,7
355030884000194,SP1,4,5,3,5,6,4,5,5,4,5,6,7
