id_setor_censitario,dom_alugados
355030868000229,85
355030868000235,123
355030868000247,121
355030868000249,96
355030868000252,140
355030868000253,173
355030868000254,91
355030868000255,144
355030868000257,129
355030868000258,182
355030868000259,90
355030868000260,115
355030868000264,93
355030868000265,122
355030868000266,148
355030868000267,85
355030868000271,95
355030868000272,128
355030868000273,100
355030868000274,194
355030868000275,136
355030868000277,83
355030868000284,82
355030868000285,118
355030868000290,96
355030868000314,95
355030868000340,120
355030868000349,84
355030869000001,84
355030869000002,124
355030869000003,103
355030869000004,97
355030869000007,226
355030869000012,99
355030869000013,94
355030869000014,136
355030869000016,139
355030869000017,115
355030869000018,195
355030869000019,133
355030869000021,122
355030869000026,96
355030869000027,107
355030869000028,90
355030869000029,193
355030869000033,147
355030869000034,234
355030869000036,242
355030869000037,174
355030869000038,130
355030869000041,84
355030869000042,83
355030869000044,123
355030869000045,147
355030869000046,88
355030869000047,101
355030869000049,120
355030869000050,248
355030869000051,81
355030869000053,148
355030869000054,107
355030869000055,110
355030869000057,148
355030869000058,94
355030869000060,101
355030869000062,111
355030869000063,132
355030869000064,124
355030869000065,119
355030869000067,147
355030869000068,85
355030869000069,110
355030869000070,103
355030869000072,135
355030869000073,101
355030869000075,187
355030869000076,111
355030869000077,152
355030869000078,95
355030869000091,88
355030869000093,102
355030869000094,155
355030869000095,164
355030869000097,109
355030869000098,233
355030869000099,172
355030869000101,104
355030869000102,125
355030869000103,116
355030869000104,100
355030869000105,158
355030869000107,85
355030869000108,96
355030869000109,113
355030869000110,109
355030869000112,113
355030869000113,141
355030869000114,120
355030869000118,97
355030869000125,90
355030869000126,95
355030869000135,92
355030869000137,97
355030869000138,132
355030869000139,94
355030869000141,131
355030869000151,96
355030869000153,101
355030869000160,100
355030870000003,86
355030870000024,130
355030870000038,81
355030870000041,86
355030870000063,109
355030870000082,81
355030870000097,91
355030870000098,136
355030870000100,97
355030870000106,95
355030870000113,100
355030870000118,89
355030870000120,106
355030870000121,123
355030870000130,86
355030870000133,91
355030870000139,101
355030870000142,81
355030870000150,107
355030870000154,88
355030870000169,83
355030870000170,100
355030871000032,97
355030871000033,170
355030871000049,100
355030871000061,83
355030871000062,118
355030871000070,84
355030872000001,116
355030872000005,86
355030872000012,119
355030872000014,84
355030872000015,83
355030872000023,85
355030872000025,100
355030872000030,109
355030872000032,107
355030872000039,92
355030872000043,88
355030872000049,88
355030872000050,122
355030872000052,116
355030872000053,82
355030872000065,90
355030872000074,96
355030872000089,82
355030872000097,95
355030872000103,96
355030872000108,99
355030872000109,163
355030872000112,82
355030872000114,86
355030872000118,101
355030872000134,88
355030872000137,118
355030872000145,96
355030872000153,84
355030872000155,96
355030872000159,87
355030872000171,116
355030872000172,83
355030872000173,90
355030873000018,89
355030873000030,91
355030873000053,87
355030873000064,85
355030873000078,90
355030873000094,81
355030873000095,94
355030873000099,86
355030873000104,91
355030873000157,84
355030873000162,85
355030873000175,99
355030873000182,94
355030873000197,84
355030874000006,84
355030874000016,81
355030874000067,82
355030874000084,102
355030874000098,88
355030874000104,104
355030874000105,101
355030874000120,82
355030874000122,94
355030874000135,88
355030875000012,86
355030875000014,86
355030875000020,81
355030875000024,95
355030875000050,109
355030875000092,96
355030876000021,85
355030876000022,81
355030876000024,93
355030876000035,106
355030876000053,88
355030876000061,109
355030876000064,102
355030876000073,85
355030876000081,114
355030876000091,109
355030876000120,96
355030876000130,95
355030876000135,97
355030876000137,93
355030876000144,81
355030876000147,94
355030876000148,104
355030876000150,88
355030876000152,91
355030876000156,109
355030876000173,81
355030876000180,118
355030876000187,118
355030876000190,96
355030876000191,86
355030876000192,108
355030876000194,85
355030876000195,84
355030876000203,89
355030876000206,105
355030876000210,102
355030876000216,92
355030876000219,105
355030876000220,121
355030876000238,85
355030876000242,89
355030876000248,104
355030876000250,83
355030876000258,86
355030876000261,93
355030876000265,86
355030876000303,91
355030877000004,110
355030877000009,84
355030877000016,132
355030877000020,89
355030877000023,88
355030877000024,95
355030877000025,150
355030877000026,99
355030877000027,87
355030877000029,126
355030877000031,131
355030877000040,105
355030877000043,101
355030877000045,89
355030877000055,100
355030877000084,96
355030877000090,92
355030877000091,91
355030877000105,94
355030877000109,96
355030877000111,83
355030877000135,144
355030877000140,137
355030877000147,111
355030877000158,110
355030877000160,110
355030877000163,119
355030877000166,82
355030877000169,84
355030877000179,95
355030877000180,126
355030877000186,81
355030877000189,92
355030877000190,85
355030877000193,84
355030878000001,88
355030878000002,105
355030878000004,91
355030878000005,257
355030878000009,84
355030878000014,109
355030878000015,93
355030878000016,195
355030878000019,189
355030878000020,87
355030878000021,137
355030878000023,147
355030878000026,150
355030878000027,193
355030878000028,127
355030878000029,145
355030878000030,97
355030878000031,113
355030878000032,192
355030878000034,221
355030878000035,98
355030878000036,104
355030878000037,88
355030878000038,143
355030878000043,100
355030878000045,82
355030878000046,112
355030879000002,110
355030879000008,88
355030879000038,88
355030879000039,84
355030880000015,85
355030880000029,101
355030880000046,88
355030880000048,86
355030880000052,89
355030880000059,99
355030880000071,95
355030880000074,97
355030880000075,129
355030880000100,88
355030880000101,121
355030880000110,84
355030880000119,91
355030880000121,97
355030880000141,94
355030881000002,83
355030881000007,96
355030881000012,107
355030881000013,119
355030881000019,89
355030881000021,144
355030881000030,136
355030881000043,111
355030881000050,140
355030881000053,103
355030881000069,85
355030881000106,95
355030881000107,112
355030881000110,81
355030881000116,82
355030881000119,126
355030881000120,93
355030881000136,94
355030881000139,81
355030881000147,92
355030881000153,91
355030881000156,82
355030881000157,127
355030881000158,119
355030881000159,92
355030881000162,92
355030881000172,194
355030881000175,118
355030881000177,89
355030881000178,88
355030881000181,95
355030881000193,86
355030881000194,110
355030881000196,107
355030881000197,127
355030881000199,113
355030881000203,98
355030881000207,83
355030881000208,87
355030881000217,163
355030881000231,95
355030881000246,93
355030881000272,104
355030881000285,103
355030881000288,119
355030881000292,142
355030881000295,116
355030882000001,91
355030882000004,82
355030882000014,93
355030882000021,82
355030882000023,84
355030882000024,87
355030882000025,83
355030882000028,110
355030882000035,98
355030882000049,81
355030882000050,90
355030882000062,87
355030882000063,109
355030882000064,95
355030882000065,103
355030882000066,81
355030882000079,85
355030882000094,95
355030882000095,106
355030882000124,104
355030882000137,82
355030882000143,116
355030882000154,86
355030883000008,207
355030883000011,195
355030883000014,147
355030883000031,84
355030883000032,173
355030883000033,149
355030883000034,198
355030883000035,160
355030883000036,195
355030883000037,276
355030883000038,265
355030883000039,195
355030883000041,140
355030883000042,185
355030883000044,89
355030883000046,87
355030883000048,196
355030883000049,82
355030883000062,92
355030883000064,98
355030883000070,241
355030883000076,94
355030883000086,85
355030883000140,154
355030883000141,146
355030883000142,283
355030883000143,159
355030883000144,104
355030883000145,94
355030883000147,124
355030883000195,91
355030883000208,198
355030883000209,105
355030883000210,87
355030883000211,114
355030883000215,138
355030884000022,91
355030884000041,84
355030884000054,81
355030884000063,88
355030884000082,83
355030884000086,114
355030884000130,83
355030884000138,81
355030884000147,89
355030884000167,85
355030885000001,96
355030885000003,107
355030885000005,106
355030885000007,85
355030885000008,92
355030885000013,93
355030885000014,113
355030885000015,139
355030885000017,88
355030885000024,100
355030885000025,137
355030885000026,95
355030885000028,109
355030885000029,87
355030885000037,113
355030885000039,94
355030885000041,104
355030885000046,106
355030885000049,109
355030885000050,85
355030885000058,98
355030885000061,96
355030885000064,81
355030885000065,86
355030885000066,102
355030885000067,114
355030885000079,107
355030885000084,98
355030885000095,144
355030885000105,121
355030886000014,128
355030886000017,126
355030886000018,104
355030886000019,104
355030886000020,102
355030886000021,199
355030886000025,135
355030886000027,124
355030886000028,89
355030886000033,125
355030886000034,120
355030886000036,93
355030886000037,95
355030886000041,124
355030886000043,116
355030886000045,96
355030886000047,104
355030886000049,108
355030886000050,118
355030886000051,100
355030886000054,98
355030886000055,106
355030886000058,96
355030886000060,94
355030886000066,85
355030886000068,81
355030886000073,88
355030887000011,82
355030887000029,81
355030887000058,84
355030887000164,85
355030888000010,84
355030888000037,83
355030889000001,157
355030889000005,103
355030889000007,84
355030889000010,85
355030889000011,114
355030889000012,127
355030889000013,110
355030889000016,102
355030889000017,95
355030889000019,101
355030889000024,120
355030889000026,122
355030889000028,101
355030889000029,113
355030889000030,90
355030889000031,193
355030889000033,89
355030889000034,102
355030889000036,87
355030889000037,100
355030889000038,107
355030889000039,133
355030889000040,85
355030889000041,98
355030889000042,88
355030889000044,99
355030889000045,84
355030889000049,106
355030889000050,108
355030889000051,120
355030889000052,87
355030889000058,166
355030889000059,96
355030889000062,126
355030889000063,120
355030889000064,107
355030889000065,86
355030889000066,147
355030889000067,116
355030889000068,85
355030889000069,123
355030889000070,148
355030889000071,105
355030889000073,114
355030889000076,85
355030889000077,81
355030889000078,131
355030889000079,93
355030889000080,105
355030889000083,98
355030889000086,119
355030889000087,123
355030889000088,126
355030889000091,81
355030889000092,146
