id_setor_censitario,total_renda
354340205000769,1040040
354340205000770,1993996
354340205000771,708590
354340205000772,2076952
354340205000773,1296182
354340205000774,571654
354340205000775,863118
354340205000776,883888
354340205000777,886508
354340205000778,712630
354340205000779,924988
354340205000782,122196
354340205000783,83868
354340205000784,95536
354340205000785,125644
354340205000786,192668
354340205000787,233540
354340205000788,185930
354340205000789,110240
354340205000791,18472
354340205000793,19936
354340205000794,265868
354340205000795,10310
354340205000796,137680
354340205000797,59514
354340205000798,195284
354340205000800,67834
354340205000801,19480
354340205000805,66472
354340205000806,1398496
354340205000807,908544
354340205000808,1264396
354340205000809,507714
354340205000810,1112770
354340205000811,2448498
354340205000812,919636
354340205000813,2775112
354340205000814,1569500
354340205000815,2505378
354340205000816,734530
354340205000817,1904036
354340205000818,1925716
354340205000819,944154
354340205000820,1118798
354340205000821,1244626
354340205000822,949188
354340205000823,571970
354340205000824,1235922
354340205000825,2217870
354340205000826,271518
354340205000827,118760
354340205000828,47380
354340205000829,85494
354340205000830,119456
354340205000831,298424
354340205000832,211110
354340205000833,507702
354340205000834,160216
354340205000835,75862
354340205000836,400472
354340205000837,77236
354340205000838,130170
354340205000839,152846
354340205000840,250358
354340205000841,124634
354340205000842,85340
354340205000843,119690
354340205000844,226362
354340205000845,75148
354340205000846,180650
354340205000847,1260602
354340205000848,1714066
354340205000849,1552808
354340205000850,3156564
354340205000851,1947340
354340205000852,1130846
354340205000853,2527382
354340205000854,2240412
354340205000855,217760
354340205000856,2089604
354340205000857,102520
354340205000858,2060768
354340205000859,1534600
354340205000860,4024572
354340205000861,956836
354340205000862,1567878
354340205000863,1169002
354340205000864,2730324
354340205000865,1653258
354340205000866,1295420
354340205000867,1810130
354340205000868,790944
354340205000869,383284
354340205000870,1054084
354340205000871,179668
354340205000872,2471464
354340205000873,543438
354340205000874,919282
354340205000875,468270
354340205000876,788980
354340205000877,1055898
354340205000878,923478
354340205000879,327474
354340205000880,2804740
354340205000881,4652162
354340205000882,3800680
354340205000883,4182592
354340205000884,2147672
354340205000885,1654462
354340205000886,3400880
354340205000887,129926
354340205000888,87380
354340205000889,454420
354340205000890,337974
354340205000891,319704
354340205000892,741086
354340205000893,1315202
354340205000894,1178576
354340205000895,514598
354340205000896,977422
354340205000897,1026162
354340205000898,609560
354340205000899,541356
354340205000900,148776
354340205000901,166204
354340205000902,564062
354340205000903,129988
354340205000904,268072
354340205000905,68508
354340205000906,106724
354340205000907,282348
354340205000908,115390
354340205000909,4384980
354340205000910,654054
354340205000911,853968
354340205000912,875446
354340205000913,852964
354340205000914,923664
354340205000915,592378
354340205000916,614750
354340205000917,728772
354340205000918,2421136
354340205000919,209940
354340205000920,2514930
354340205000921,5339778
354340205000922,5292796
354340205000923,3245158
354340205000924,6691034
354340205000925,2512828
354340205000926,1913620
354340205000927,672122
354340205000928,3939274
354340205000929,3246594
354340205000930,760394
354340205000931,2020034
354340205000932,430850
354340205000933,1421238
354340205000934,793078
354340205000935,801430
354340205000936,1319966
354340205000937,992338
354340205000938,1297948
354340205000939,405526
354340205000940,748092
354340205000941,323752
354340205000942,701616
354340205000943,626240
354340205000944,497978
354340205000945,735464
354340205000946,780984
354340205000947,1337558
354340205000948,910102
354340205000949,738162
354340205000950,2384120
354340205000951,4267822
354340205000952,3380110
354340205000953,5146768
354340205000954,4798040
354340205000955,777260
354340205000956,897384
354340205000957,828232
354340205000958,102700
354340205000961,252960
354340205000963,80408
354340205000964,14180
354340205000965,25566
354340205000966,2459954
354340205000967,1259992
354340205000968,1698064
354340205000969,2098876
354340205000970,814000
354340210000001,467332
354340210000002,991112
354340210000003,1411554
354340210000004,1098926
354340210000005,2506738
354340210000006,1978882
354340210000007,1347980
354340210000008,212892
354340210000009,8343626
354340210000010,1273982
354340210000011,5414704
354340210000013,321600
354340210000014,676400
354340210000016,38940
354340210000017,120900
354340210000018,135200
354340210000019,132040
354340210000020,358480
354340210000021,516256
354340210000023,1167668
354340210000024,3887130
354340210000025,36020
354340210000026,2483222
354340210000027,2431920
354340210000028,2663276
354340210000029,940700
354340210000032,36860
354350105000001,365098
354350105000002,535708
354350105000003,628214
354350105000004,767156
354350105000005,480220
354350105000006,282302
354350105000007,163514
354350105000008,192484
354350105000009,245440
354350105000010,127100
354350105000011,177190
354350105000012,319850
354350105000013,224054
354360005000001,1054902
354360005000002,906676
354360005000003,313666
354360005000004,40668
354360005000006,21752
354360005000008,214818
354360005000009,168920
354360005000010,661426
354360005000011,284898
354360005000012,433104
354370905000001,463816
354370905000002,1208242
354370905000003,1208448
354370905000004,666572
354370905000005,960326
354370905000006,452864
354370905000007,1024904
354370905000008,1491694
354370905000009,1148518
354370905000010,1111210
354370905000012,229004
354370905000013,175648
354370905000014,1274030
354380805000001,1840912
354380805000002,630890
354380805000003,669920
354380805000004,549190
354380805000005,1150558
354380805000006,612552
354380805000007,1019428
354380805000008,1675358
354380805000009,746680
354380805000010,219838
354380805000011,401398
354380805000012,353128
354380805000013,43676
354380805000014,23360
354380805000015,49640
354380805000016,152940
354380805000017,53548
354380805000018,137360
354380805000019,84988
354380805000020,17740
354380805000021,37220
354380805000022,62080
354380805000023,96970
354380805000024,72484
354390705000001,2796838
354390705000002,2071730
354390705000003,1963098
354390705000004,2670678
354390705000005,1014458
354390705000006,1591574
354390705000007,2763480
354390705000008,2652370
354390705000009,2378816
354390705000010,1410314
354390705000011,1010306
354390705000012,1206860
354390705000013,1661472
354390705000014,1029048
354390705000015,1557318
354390705000016,2804324
354390705000017,1694348
354390705000018,766036
354390705000019,1011590
354390705000020,1473332
354390705000021,957874
354390705000022,1233982
354390705000023,1956368
354390705000024,1167682
354390705000025,982132
354390705000026,2413534
354390705000027,0
354390705000028,1981638
354390705000029,1125114
354390705000030,1518958
354390705000031,3037558
354390705000032,3859776
354390705000033,1439942
354390705000034,1364380
354390705000035,970766
354390705000036,719468
354390705000037,1205102
354390705000038,2356760
354390705000039,2315274
354390705000040,3121742
354390705000041,1787316
354390705000042,1777550
354390705000043,1275034
354390705000044,1379684
354390705000045,0
354390705000046,1555364
354390705000047,1603938
354390705000048,1560792
354390705000049,1197910
354390705000050,69340
354390705000051,1756934
354390705000052,993678
354390705000053,1041494
354390705000054,1519504
354390705000055,3548182
354390705000056,3329364
354390705000057,984824
354390705000058,1034036
354390705000059,1109842
354390705000060,956490
354390705000061,1621690
354390705000062,1512348
354390705000063,1325892
354390705000064,832306
354390705000065,496762
354390705000066,840910
354390705000067,1007336
354390705000068,1334282
354390705000069,1588318
354390705000070,985806
354390705000071,1033200
354390705000072,1237176
354390705000073,1513054
354390705000074,1240004
354390705000075,1292530
354390705000076,938622
354390705000077,1490894
354390705000078,1981300
354390705000079,1176374
354390705000080,1633836
354390705000081,1132754
354390705000082,686884
354390705000083,817066
354390705000084,1171520
354390705000085,651952
354390705000086,563768
354390705000087,876322
354390705000088,857928
354390705000089,1208608
354390705000090,754730
354390705000091,947412
354390705000092,979818
354390705000093,1447418
354390705000094,1519766
354390705000095,1476918
354390705000096,671446
354390705000097,861728
354390705000098,889292
354390705000099,655646
354390705000100,501080
354390705000101,1135650
354390705000102,932748
354390705000103,975482
354390705000104,1377908
354390705000105,1249888
354390705000106,1149274
354390705000107,1308198
354390705000108,1470708
354390705000109,1625928
354390705000110,1144328
354390705000111,1414574
354390705000112,1798998
354390705000113,1785574
354390705000114,1109082
354390705000115,1032642
354390705000116,1439798
354390705000117,1356742
354390705000118,1150140
354390705000119,1505776
354390705000120,2227272
354390705000121,72776
354390705000122,716398
354390705000123,1196274
354390705000124,1333376
354390705000125,816946
354390705000126,727898
354390705000127,1650794
354390705000128,1593544
354390705000129,544852
354390705000130,1087044
354390705000131,507892
354390705000132,1385544
354390705000133,867416
354390705000134,771128
354390705000135,1244868
354390705000136,1029584
354390705000137,2032836
354390705000138,1012412
354390705000139,1838908
354390705000140,1400006
354390705000141,1422402
354390705000142,1485696
354390705000143,1072510
354390705000144,1037450
354390705000145,1752908
354390705000146,2536406
354390705000147,675344
354390705000148,1143484
354390705000149,1482396
354390705000150,1152622
354390705000151,1239398
354390705000152,659784
354390705000153,865216
354390705000154,608738
354390705000155,882430
354390705000156,677658
354390705000157,698754
354390705000158,1084586
354390705000159,600088
354390705000160,1047130
354390705000161,2027782
354390705000162,2613336
354390705000163,1934132
354390705000164,1568262
354390705000165,1108654
