id_setor_censitario,pessoas_5anos_mais_alfab
354995305000006,602
354995305000007,855
354995305000008,202
354995305000009,1130
354995305000010,421
354995305000011,461
354995305000012,582
354995305000013,736
354995305000014,146
354995305000015,389
354995305000016,32
354995305000017,178
354995305000018,202
354995305000019,59
354995305000020,35
354995305000021,718
354995305000022,833
354995305000023,221
354995305000024,175
354995305000025,267
354995305000026,247
354995305000027,135
355000105000001,208
355000105000002,282
355000105000003,246
355000105000004,249
355000105000005,372
355000105000006,701
355000105000007,235
355000105000008,585
355000105000009,498
355000105000010,510
355000105000011,577
355000105000012,326
355000105000013,226
355000105000014,415
355000105000015,668
355000105000016,103
355000105000017,367
355000105000018,77
355000105000019,648
355000105000020,426
355000110000001,475
355000110000002,122
355000110000003,143
355000110000004,0
355000110000005,23
355000110000006,34
355000110000007,102
355000110000008,194
355010005000001,177
355010005000002,31
355010005000003,331
355010005000004,334
355010005000005,315
355010005000006,348
355010005000007,319
355010005000008,369
355010005000009,448
355010005000010,478
355010005000011,269
355010005000012,432
355010005000013,435
355010005000014,489
355010005000015,480
355010005000016,628
355010005000017,397
355010005000018,629
355010005000019,891
355010005000020,39
355010005000021,284
355010005000022,95
355010005000023,670
355010005000024,536
355010005000025,544
355010005000026,616
355010005000027,627
355010005000028,695
355010005000029,676
355010005000030,517
355010005000031,675
355010005000032,1279
355010005000033,771
355010005000034,338
355010005000035,515
355010005000036,887
355010005000037,653
355010005000038,465
355010005000039,604
355010005000040,1044
355010005000041,656
355010005000042,587
355010005000043,490
355010005000044,592
355010005000045,474
355010005000046,379
355010005000047,1097
355010005000048,632
355010005000049,344
355010005000050,539
355010005000051,479
355010005000052,597
355010005000053,793
355010005000054,603
355010005000055,19
355010005000056,7
355010005000057,4
355010005000058,45
355010005000060,98
355010005000061,51
355010005000062,140
355010005000063,53
355010005000064,88
355010005000065,4
355010005000066,83
355010005000067,82
355010005000068,54
355010005000069,117
355010005000070,40
355010005000071,327
355010005000072,132
355010005000073,118
355010005000074,81
355010005000075,99
355010005000076,184
355010005000077,22
355010005000078,127
355010010000001,474
355010010000002,701
355010010000003,586
355010010000004,3
355010010000005,669
355010010000006,224
355010010000007,26
355010010000008,19
355010010000009,15
355010010000010,5
355020905000001,595
355020905000002,890
355020905000003,721
355020905000004,747
355020905000005,755
355020905000006,702
355020905000007,936
355020905000008,838
355020905000009,723
355020905000010,495
355020905000012,492
355020905000013,505
355020905000014,586
355020905000015,685
355020905000016,1328
355020905000017,802
355020905000018,518
355020905000019,1047
355020905000020,522
355020905000021,706
355020905000022,212
355020905000023,435
355020905000024,720
355020905000025,419
355020905000026,460
355020905000027,516
355020905000028,572
355020905000029,254
355020905000030,436
355020905000031,782
355020905000032,3
355020905000033,617
355020905000034,1123
355020905000035,148
355020905000036,444
355020905000037,101
355020905000038,351
355020905000039,604
355020905000040,669
355020905000041,99
355020905000042,373
355020905000043,13
355020905000044,8
355020905000045,16
355020905000046,40
355020905000047,11
355020905000048,28
355020915000001,251
355020915000002,358
355020915000003,8
355020915000004,497
355020915000005,577
355020915000006,84
355020915000007,627
355020915000008,240
355040705000001,205
355040705000002,492
355040705000003,442
355040705000004,479
355040705000005,831
355040705000006,521
355040705000007,429
355040705000008,214
355040705000009,367
355040705000010,369
355040705000011,315
355040705000012,299
355040705000013,14
355040705000014,483
355040705000015,491
355040705000016,700
355040705000017,727
355040705000018,523
355040705000019,843
355040705000020,608
355040705000021,685
355040705000022,673
355040705000023,501
355040705000024,806
355040705000025,987
355040705000026,645
355040705000027,538
355040705000028,789
355040705000029,854
355040705000030,584
355040705000031,441
355040705000032,816
355040705000033,519
355040705000034,452
355040705000035,482
355040705000036,326
355040705000037,445
355040705000038,305
355040705000039,527
355040705000040,420
355040705000041,9
355040705000042,41
355040705000043,381
355040705000044,382
355040705000045,9
355040705000046,438
355040705000047,206
355040705000048,205
355040705000049,208
355040705000050,295
355040705000051,479
355040705000052,259
355040705000053,233
355040705000055,213
355040705000056,182
355040705000057,136
355040705000058,424
355040705000059,530
355040705000060,586
355040705000061,425
355040705000062,464
355040705000063,237
355040705000064,107
355040705000065,213
355040705000066,123
355050605000001,642
355050605000002,690
355050605000003,667
355050605000004,494
355050605000005,478
355050605000006,653
355050605000007,618
355050605000008,319
355050605000009,328
355050605000010,368
355050605000011,261
355050605000012,300
355050605000013,251
355050605000014,126
355060505000001,446
355060505000002,580
355060505000003,567
355060505000004,621
355060505000005,529
355060505000006,537
355060505000007,546
355060505000008,811
355060505000009,447
355060505000010,1042
355060505000011,1363
355060505000012,729
355060505000013,577
355060505000014,735
355060505000015,395
355060505000016,762
355060505000017,724
355060505000018,819
355060505000019,948
355060505000020,902
355060505000021,788
355060505000022,589
355060505000023,616
355060505000024,566
355060505000025,870
355060505000026,668
355060505000027,945
355060505000028,637
355060505000029,945
355060505000030,821
355060505000031,660
355060505000032,675
355060505000033,863
355060505000034,793
355060505000035,671
355060505000036,650
355060505000037,835
355060505000038,959
355060505000039,789
355060505000040,352
355060505000041,818
355060505000042,636
355060505000043,548
355060505000044,639
355060505000045,326
355060505000046,588
355060505000047,391
355060505000048,527
355060505000049,599
355060505000050,627
355060505000051,258
355060505000052,183
355060505000053,234
355060505000054,267
355060505000055,106
355060505000056,227
355060505000057,251
355060505000058,91
355060505000059,540
355060505000060,617
355060505000061,786
355060505000062,693
355060505000063,633
355060505000064,414
355060505000065,657
355060505000066,1101
355060505000067,1356
355060505000068,279
355060505000070,238
355060505000071,536
355060505000072,274
355060505000073,359
355060505000074,19
355060505000075,481
355060515000001,641
355060515000002,9
355060515000003,206
355060515000004,786
355060515000005,163
355060515000006,118
355060515000007,349
355060515000008,506
355060515000009,23
355060515000010,560
355060515000011,295
355060515000012,88
355060515000013,155
355060515000014,152
355060515000015,698
355060515000016,120
355060515000017,123
355060515000019,359
355060515000020,279
355060515000021,161
355060515000022,369
355060515000023,505
355060515000024,698
355060515000025,681
355060515000026,23
355060515000027,456
355060517000001,1322
355060517000002,670
355060517000003,692
355060517000004,1062
355060517000005,770
355060517000006,212
355060517000007,982
355060517000008,194
355060517000009,144
355060517000010,419
355060517000011,64
355060517000012,908
355060517000013,190
355060517000014,875
355060517000015,395
355060517000016,530
355060520000001,657
355060520000002,753
355060520000003,757
355060520000004,768
355060520000005,282
355060520000006,435
355060520000007,150
355060520000008,192
355060520000009,578
355060520000010,7
355060520000011,52
355060520000012,284
355060520000013,216
355060520000014,204
355060520000015,548
355060520000016,295
355060520000017,184
355060520000018,151
355060520000019,441
355060520000020,55
355070405000001,394
355070405000002,894
355070405000003,619
355070405000004,709
355070405000005,488
355070405000006,631
355070405000007,622
355070405000008,619
355070405000009,751
355070405000010,324
355070405000011,534
355070405000012,729
355070405000013,654
355070405000014,510
355070405000015,612
355070405000016,872
355070405000017,542
355070405000018,883
355070405000019,910
355070405000020,62
355070405000021,618
355070405000022,563
355070405000023,515
355070405000024,305
355070405000025,105
355070405000026,64
355070405000027,51
355070405000028,506
355070405000029,709
355070405000030,373
355070405000031,716
355070405000032,835
355070405000033,992
355070405000037,4
355070405000038,53
355070405000040,537
355070405000041,459
355070405000042,554
355070405000043,749
355070405000044,209
355070410000001,620
355070410000002,603
355070410000003,299
355070410000004,597
355070410000005,54
355070410000006,843
355070410000007,619
355070410000008,552
355070410000009,671
355070410000010,533
355070410000011,729
355070410000012,528
355070410000013,840
355070410000014,484
355070410000015,270
355070410000016,343
355070410000017,355
355070410000018,692
355070410000019,465
355070410000020,618
355070410000021,147
355070410000022,336
355070410000023,365
355070410000024,517
355070410000025,496
355070410000026,169
355070410000027,110
355070410000029,343
355070410000030,406
355070410000031,178
355070410000032,56
355070410000033,493
355070410000034,686
355070410000035,550
355070410000036,369
355070410000037,636
355070410000038,844
355070410000039,721
355070410000040,303
355070410000041,2
355070410000042,38
355070410000047,180
355070410000048,742
355070410000049,1035
355070410000050,334
355070410000051,259
355070410000052,558
355070410000053,608
355070410000054,628
355070410000055,133
355070410000056,318
355070410000057,608
355070410000058,350
355070410000059,347
355070410000060,404
355070410000061,344
355070410000062,191
355070410000063,126
355070410000064,98
355070410000068,133
355070415000001,680
355070415000002,791
355070415000003,419
355070415000004,701
355070415000005,553
355070415000006,638
355070415000007,505
355070415000008,354
355070415000009,689
355070415000010,760
355070415000011,770
355070415000012,995
355070415000013,845
355070415000014,1137
355070415000015,523
355070415000016,748
355070415000017,369
355070415000018,838
355070415000019,960
355070415000021,362
355070415000022,8
355070415000023,671
355070415000024,667
355070415000025,524
355070415000026,323
355070415000027,429
355080305000001,568
355080305000002,443
355080305000003,527
355080305000004,749
355080305000005,820
355080305000006,751
355080305000007,818
355080305000008,792
355080305000009,222
355080305000010,432
355080305000011,299
355080305000012,376
355080305000013,368
355080305000014,484
355080305000015,473
355080305000016,308
355080305000017,413
355080305000018,365
355080305000019,291
355080305000020,350
355080305000021,536
355090205000001,571
355090205000002,4
355090205000003,405
355090205000004,425
355090205000005,697
355090205000006,500
355090205000007,405
355090205000008,749
355090205000009,901
355090205000010,21
355090205000011,440
355090205000012,559
355090205000013,247
355090205000014,407
355090205000015,804
355090205000016,1043
355090205000017,427
355090205000018,457
355090205000019,465
355090205000020,328
355090205000021,367
355090205000022,545
355090205000023,198
355090205000024,207
355090205000025,202
355090205000026,52
355090205000027,150
355090205000028,337
355090205000029,694
355100905000001,488
355100905000002,401
355100905000003,917
355100905000004,693
355100905000005,371
355100905000006,482
355100905000007,1090
355100905000008,730
355100905000009,1010
355100905000010,914
355100905000011,861
355100905000013,343
355100905000014,559
355100905000015,509
355100905000016,614
355100905000017,1115
355100905000018,679
355100905000019,332
355100905000020,714
355100905000021,720
355100905000022,595
355100905000023,587
355100905000024,632
355100905000025,539
355100905000026,456
355100905000027,861
355100905000028,533
355100905000029,690
355100905000030,385
355100905000031,514
355100905000032,726
355100905000033,597
355100905000034,50
355100905000035,592
355100905000036,562
355100905000037,459
355100905000038,575
355100905000039,495
355100905000040,474
355100905000041,304
355100905000042,344
355100905000043,471
355100905000044,683
355100905000045,328
355100905000046,557
355100905000047,508
355100905000048,540
355100905000049,850
355100905000050,498
355100905000051,481
355100905000052,437
355100905000053,673
355100905000054,521
355100905000055,282
355100905000056,685
355100905000057,527
355100905000058,498
355100905000059,660
355100905000060,576
355100905000061,633
355100905000062,146
355100905000063,383
355100905000064,471
355100905000065,417
355100905000066,647
355100905000067,659
355100905000068,554
355100905000069,499
355100905000070,448
355100905000071,520
355100905000072,238
355100905000073,524
355100905000074,753
355100905000075,314
355100905000076,669
355100905000077,646
355100905000078,361
355100905000079,301
355100905000080,191
355100905000081,315
355100905000082,258
355100905000083,455
355100905000084,347
355100905000085,527
355100905000086,259
355100905000087,464
355100905000088,222
355100905000089,377
355100905000090,471
355100905000091,707
355100905000092,310
355100905000093,693
355100905000094,537
355100905000095,661
355100905000096,427
355100905000097,373
355100905000098,436
355100905000099,150
355100905000100,564
355100905000101,701
355100905000102,495
355100905000103,439
355100905000104,660
355100905000105,630
355100905000106,253
355100905000107,926
355100905000108,752
355100905000109,580
355100905000110,274
355100905000111,372
355100905000112,722
355100905000113,418
355100905000114,341
355100905000115,335
355100905000116,188
355100905000117,343
355100905000118,569
355100905000119,482
355100905000120,161
355100905000121,564
355100905000122,288
355100905000123,727
355100905000124,328
355100905000125,752
355100905000126,342
355100905000127,411
355100905000128,554
355100905000129,509
355100905000130,1034
355100905000131,1013
355100905000132,377
355100905000133,352
355100905000134,351
355100905000135,814
355100905000136,425
355100905000137,694
355100905000138,588
355100905000139,1105
355100905000140,613
355100905000141,420
355100905000142,384
355100905000143,776
355100905000144,662
355100905000145,680
355100905000146,570
355100905000147,528
355100905000148,517
355100905000149,949
355100905000150,621
355100905000151,695
355100905000152,495
355100905000153,515
355100905000154,286
355100905000155,1169
355100905000156,368
355100905000157,676
355100905000158,653
355100905000159,445
355100905000160,367
355100905000161,730
355100905000162,504
355100905000163,532
355100905000164,984
355100905000165,495
355100905000166,218
355100905000167,450
355100905000168,792
355100905000169,559
355100905000170,578
355100905000171,402
355100905000172,723
355100905000173,765
355100905000174,1019
355100905000175,745
355100905000176,821
355100905000177,825
355100905000178,267
355100905000179,458
355100905000180,584
355100905000181,942
355100905000182,987
355100905000183,483
355100905000184,525
355100905000185,419
355100905000186,387
355100905000187,667
355100905000188,289
355100905000189,773
355100905000190,775
355100905000191,699
355100905000192,777
355100905000193,423
355100905000194,806
355100905000195,686
355100905000196,470
355100905000197,571
355100905000198,760
355100905000199,348
355100905000200,400
355100905000201,714
355100905000202,453
355100905000203,704
355100905000204,723
355100905000205,705
355100905000206,890
355100905000207,652
355100905000208,787
355100905000209,1052
355100905000210,444
355100905000211,945
355100905000212,638
355100905000213,414
355100905000214,704
355100905000215,683
355100905000216,715
355100905000217,922
355100905000219,714
355100905000220,729
355100905000221,542
355100905000222,819
355100905000223,914
355100905000224,276
355100905000225,1002
355100905000226,514
355100905000227,798
355100905000228,960
355100905000229,683
355100905000230,558
355100905000231,1207
355100905000232,694
355100905000233,1007
355100905000234,469
355100905000235,648
355100905000236,35
355100905000238,1018
355100905000239,982
355100905000240,834
355100905000241,766
355100905000242,782
355100905000243,685
355100905000244,628
355100905000245,748
355100905000246,572
355100905000247,683
355100905000248,421
355100905000249,679
355100905000250,378
355100905000251,370
355100905000252,524
355100905000253,708
355100905000254,364
355100905000255,560
355100905000256,750
355100905000257,650
355100905000258,733
355100905000259,780
355100905000260,812
355100905000262,592
355100905000263,671
355100905000264,514
355100905000265,1488
355100905000266,721
355100905000267,982
355100905000268,1
355100905000269,390
355100905000270,822
355100905000271,834
355100905000272,247
355100905000273,703
355100905000274,828
355100905000275,527
355100905000276,744
355100905000277,694
355100905000278,710
355100905000279,795
355100905000280,910
355100905000281,1095
355100905000282,1158
355100905000283,696
355100905000284,668
355100905000286,841
355100905000287,1117
355100905000288,1072
355100905000289,1100
355100905000290,952
355100905000291,673
355100905000292,1054
355100905000293,911
355100905000294,1003
355100905000295,898
355100905000296,928
355100905000297,913
355100905000298,915
355100905000299,870
355100905000300,718
355100905000301,939
355100905000302,814
355100905000303,929
355100905000304,921
355100905000305,944
355100905000306,1190
355100905000307,784
355100905000308,969
355100905000309,860
355100905000310,625
355100905000311,774
355100905000312,655
355100905000313,920
355100905000314,1064
355100905000315,780
355100905000316,765
355100905000317,571
355100905000318,1219
355100905000319,578
355100905000320,717
355100905000321,709
355100905000322,291
355100905000323,527
355100905000324,747
355100905000325,924
355100905000326,694
355100905000327,835
355100905000328,1023
355100905000329,1034
355100905000330,1013
355100905000331,1011
355100905000332,1006
355100905000333,745
355100905000334,672
355100905000335,339
355100905000336,72
355100905000337,592
355100905000338,872
355100905000339,602
355100905000340,480
355100905000342,551
355100905000343,533
355100905000344,876
355100905000345,521
355100905000346,426
355100905000347,1022
355100905000348,448
355100905000349,473
355100905000350,421
355100905000351,624
355100905000352,505
355100905000353,1412
355100905000354,755
355100905000355,668
355100905000357,702
355100905000358,311
355100905000359,661
355100905000360,570
355100905000361,731
355100905000362,761
355100905000363,523
355100905000364,359
355100905000365,762
355100905000366,412
355100905000367,470
355100905000368,419
355100905000369,931
355100905000371,500
355100905000372,799
355100905000373,811
355100905000374,893
355100905000375,802
355100905000376,474
355100905000377,440
355100905000378,747
355100905000379,533
355100905000380,354
355100905000381,748
355100905000382,634
355100905000383,549
355100905000384,503
355100905000385,430
355100905000386,387
355100905000387,146
355100905000390,451
355100905000392,74
355100905000393,284
355100905000394,834
355100905000395,328
355100905000396,226
355100905000397,165
355100905000398,595
355100905000399,537
355100905000400,500
355100905000401,373
355100905000402,132
355100905000403,271
355100905000404,500
355100905000405,299
355100905000406,293
355100905000407,391
355100905000408,781
355100905000409,619
355100905000410,499
355100905000411,64
355100905000412,45
355100905000413,531
355100905000415,225
355100905000416,352
355100905000417,320
355100905000418,376
355100905000419,414
355100905000420,291
355100905000421,203
355100905000422,519
355100905000423,284
355100905000424,106
355100905000425,509
355100905000426,821
355100905000427,582
355100905000428,747
355100905000429,459
355100905000431,65
355100905000432,719
355100905000433,143
355100905000434,374
355100905000435,596
355100905000436,422
355100905000437,382
355100905000438,631
355100905000439,504
355100905000440,560
355100905000441,668
355100905000442,567
355100905000443,591
355100905000444,535
355100905000445,601
355100905000446,328
355100905000447,628
355100905000448,309
355100905000449,127
355100905000450,547
355100905000451,353
355100905000452,147
355100905000453,344
355100905000454,79
355100905000455,510
355100905000456,358
355100905000457,553
355100905000458,725
355100905000459,324
355100905000460,468
355100905000461,339
355100905000462,425
355100905000463,507
355100905000464,748
355100905000465,145
355100905000466,558
355100905000467,493
355100905000468,228
355100905000469,313
355100905000470,104
355100905000471,187
355100905000472,167
355100905000473,59
355100905000474,139
355100905000475,736
355100905000476,553
355100905000477,618
355100905000478,453
355100905000479,189
355100905000480,513
355100905000481,545
355100905000482,277
355100905000483,713
355100905000484,531
355100905000485,628
355100905000486,677
355100905000487,921
355100905000488,1276
355100905000489,595
355100905000490,537
355100905000491,270
355100905000492,569
355100905000493,840
355100905000494,636
355100905000495,678
355100905000496,686
355100905000497,485
355100905000498,602
355100905000499,503
355100905000500,520
355100905000501,736
355100905000502,388
355100905000503,652
355100905000504,87
355100905000505,295
355100905000506,643
355100905000507,437
355100905000508,345
355100905000509,507
355100905000510,177
355110805000001,482
355110805000002,685
355110805000003,155
355110805000004,491
355110805000005,1066
355110805000006,734
355110805000007,136
355110805000008,387
355110805000009,292
355110805000010,340
355110805000011,338
355110805000012,302
355110805000013,539
355110805000014,508
355110805000015,202
355110815000001,650
355110815000002,146
355110815000003,186
355120705000001,759
355120705000002,445
355120705000003,650
355120705000004,546
355120705000005,30
355120705000006,340
355120705000007,79
355120705000008,124
355120705000009,2
355130605000001,847
355130605000002,544
355130605000003,249
355130605000004,331
355130605000005,627
355130605000006,37
355140505000001,694
355140505000002,478
355140505000003,652
355140505000004,625
355140505000005,355
355140505000006,875
355140505000007,660
355140505000008,777
355140505000009,781
355140505000011,29
355140505000012,167
355140505000013,121
355140505000014,184
355140505000015,2449
355140505000016,3
355140505000018,683
355150405000001,605
355150405000002,507
355150405000003,633
355150405000004,1048
355150405000005,875
355150405000006,602
355150405000007,766
355150405000008,643
355150405000009,736
355150405000010,728
355150405000011,523
355150405000012,502
355150405000013,888
355150405000014,506
355150405000015,773
355150405000016,935
355150405000017,772
355150405000018,750
355150405000019,966
355150405000021,1102
355150405000022,676
355150405000023,303
355150405000024,939
355150405000025,807
355150405000026,1137
355150405000027,849
355150405000028,840
355150405000029,647
355150405000030,599
355150405000031,631
355150405000032,445
355150405000033,531
355150405000034,1286
355150405000035,340
355150405000036,536
355150405000037,765
355150405000038,1015
355150405000039,399
355150405000040,751
355150405000041,874
355150405000042,791
355150405000043,728
355150405000044,784
355150405000045,480
355150405000046,1031
355160305000001,424
355160305000002,660
355160305000003,325
355160305000004,531
355160305000005,751
355160305000006,770
355160305000007,481
355160305000008,514
355160305000009,1011
355160305000010,294
355160305000011,413
355160305000012,842
355160305000013,954
355160305000014,848
355160305000015,506
355160305000016,304
355160305000017,323
355160305000018,340
355160305000019,763
355160305000020,463
355160305000021,392
355160305000022,676
355160305000023,933
355160305000024,742
355160305000025,603
355160305000026,831
355160305000027,238
355160305000029,415
355160305000030,340
355160305000031,324
355160305000032,617
355160305000033,689
355160305000034,377
355160305000035,54
355160305000036,330
355160305000037,419
355160305000038,569
355160305000039,887
355160305000040,604
355160305000041,796
355160305000042,849
355170205000001,248
355170205000002,217
355170205000003,609
355170205000004,567
355170205000005,295
355170205000006,565
355170205000007,711
355170205000008,835
355170205000009,572
355170205000010,605
355170205000011,19
355170205000012,485
355170205000013,267
355170205000014,749
355170205000015,778
355170205000016,690
355170205000017,532
355170205000018,706
355170205000019,646
355170205000020,471
355170205000021,451
355170205000022,452
355170205000023,618
355170205000024,864
355170205000025,934
355170205000026,800
355170205000027,919
355170205000028,651
355170205000029,609
355170205000030,922
355170205000031,888
355170205000032,612
355170205000033,759
355170205000034,811
355170205000035,472
355170205000036,543
355170205000037,539
355170205000038,489
355170205000039,783
355170205000040,549
355170205000041,454
355170205000042,641
355170205000043,691
355170205000044,608
355170205000045,561
355170205000046,621
355170205000047,467
355170205000048,760
355170205000049,552
355170205000050,773
355170205000051,772
355170205000052,849
355170205000053,746
355170205000054,792
355170205000055,920
355170205000056,428
355170205000057,672
355170205000058,771
355170205000059,868
355170205000060,595
355170205000061,610
355170205000062,469
355170205000063,397
355170205000064,775
355170205000065,824
355170205000066,658
355170205000067,762
355170205000068,829
355170205000069,705
355170205000070,425
355170205000071,443
355170205000072,412
355170205000073,409
355170205000074,763
355170205000075,993
355170205000076,836
355170205000077,448
355170205000078,419
355170205000079,626
355170205000080,557
355170205000081,1070
355170205000082,454
355170205000083,683
355170205000084,635
355170205000085,526
355170205000086,807
355170205000087,551
355170205000088,644
355170205000089,579
355170205000090,510
355170205000091,515
355170205000092,583
355170205000093,402
355170205000094,643
355170205000095,403
355170205000096,533
355170205000097,876
355170205000098,1052
355170205000099,653
355170205000100,1131
355170205000101,872
355170205000103,401
355170205000104,1077
355170205000105,394
355170205000106,195
355170205000107,231
355170205000108,172
355170205000109,656
355170205000110,589
355170205000111,850
355170205000112,566
355170205000113,783
355170205000114,671
355170205000115,743
355170205000117,490
355170205000118,1025
355170205000119,17
355170205000120,24
355170205000122,12
355170205000124,5
355170205000125,177
355170205000126,47
355170205000127,123
355170205000128,279
355170205000129,64
355170205000130,116
355170205000131,571
355170205000132,164
355170205000137,530
355170205000138,418
355170205000139,484
355170205000140,450
355170205000141,793
355170205000142,606
355170205000143,531
355170205000144,494
355170205000145,662
355170205000146,552
355170205000147,374
355170205000148,933
355170205000149,609
355170205000150,237
355170205000151,644
355170205000152,705
355170205000153,636
355170205000154,619
355170205000155,184
355170205000156,659
355170205000157,749
355170205000158,592
355170205000159,549
355170205000160,710
355170205000161,371
355170205000162,1114
355170205000164,3
355170205000165,74
355170205000168,11
355170205000169,234
355170210000001,1071
355170210000002,941
355170210000003,993
355170210000004,927
355170210000005,728
355170210000006,608
355170210000007,571
355170210000008,142
355170210000009,50
355170210000010,32
355180105000001,1087
355180105000002,731
355180105000003,781
355180105000004,1045
355180105000005,793
355180105000006,1247
355180105000007,87
355180105000008,249
355180105000009,278
355180105000010,240
355180105000011,218
355180105000012,67
355180105000013,154
355180105000014,286
355180105000015,289
355180105000016,243
355180105000017,550
355180105000018,320
355180105000019,3
355180105000020,507
355180105000021,665
355180105000022,1
355180105000023,304
355180105000025,272
355180105000026,120
355180105000027,77
355190005000001,1035
355190005000002,792
355190005000003,758
355190005000004,647
355190005000005,1004
355190005000006,954
355190005000007,994
355190005000008,857
355190005000009,645
355190005000010,543
355190005000011,629
355190005000012,163
355190005000013,592
355190005000014,185
355190005000015,220
355190005000016,183
355190005000017,121
355190005000018,235
355190005000019,93
355190005000020,880
355190005000021,633
355190005000022,631
355190005000023,7
355200705000001,502
355200705000002,706
355200705000003,580
355200705000004,711
355200705000005,325
355200705000006,110
355200705000007,83
355200705000008,221
355200705000009,241
355200705000010,413
355200705000011,155
355200705000012,420
355200705000013,354
355210605000001,379
355210605000002,564
355210605000003,571
355210605000004,609
355210605000005,724
355210605000006,484
355210605000007,744
355210605000008,711
355210605000009,544
355210605000010,584
355210605000011,653
355210605000012,301
355210605000013,754
355210605000014,552
355210605000015,641
355210605000016,463
355210605000017,527
355210605000018,373
355210605000019,228
355210605000020,419
355210605000021,355
355210605000022,357
355210605000023,393
355210605000024,649
355210605000025,28
355210605000026,396
355210605000027,335
355210605000028,545
355210605000029,275
355210605000030,641
355210605000031,647
355210605000032,527
355210605000033,435
355210605000034,377
355210605000035,283
355210605000036,376
355210605000037,493
355210605000038,142
355210605000039,233
355210605000040,641
355210605000041,328
355210605000042,503
355210605000043,378
355210605000044,480
355210605000045,379
355210605000046,303
355210605000047,396
355210605000048,355
355210605000049,495
355210605000050,296
355210605000051,414
355210605000052,428
355210605000053,470
355210605000054,490
355210605000055,635
355210605000056,323
355210605000057,273
355210605000058,283
355210605000059,307
355210605000060,420
355210605000061,374
355210605000062,366
355210605000063,266
355210605000064,430
355210605000065,283
355210605000066,351
355210605000067,257
355210605000068,363
355210605000069,270
355210605000070,523
355210605000071,428
355210605000073,79
355210605000074,288
355210605000075,99
355210605000076,9
355210605000077,11
355210605000078,143
355210605000079,137
355210605000082,63
355210605000083,366
355210605000084,138
355220505000001,366
355220505000002,383
355220505000003,484
355220505000004,304
355220505000005,442
355220505000006,209
355220505000007,310
355220505000008,444
355220505000009,622
355220505000010,372
355220505000011,474
355220505000012,238
355220505000013,264
355220505000014,371
355220505000015,117
355220505000016,610
355220505000017,424
355220505000018,196
355220505000019,498
355220505000020,100
355220505000021,355
355220505000022,607
355220505000023,561
355220505000024,520
355220505000025,530
355220505000026,769
355220505000027,583
355220505000028,689
355220505000029,372
355220505000030,544
355220505000031,474
355220505000032,582
355220505000033,631
355220505000034,437
355220505000035,493
355220505000036,598
355220505000037,228
355220505000038,401
355220505000040,444
355220505000041,747
355220505000042,421
355220505000043,436
355220505000044,489
355220505000045,522
355220505000046,464
355220505000047,508
355220505000048,348
355220505000049,765
355220505000050,606
355220505000051,815
355220505000052,903
355220505000053,525
355220505000054,570
355220505000055,533
355220505000056,628
355220505000057,554
355220505000058,710
355220505000059,518
355220505000060,655
355220505000061,437
355220505000062,742
355220505000063,810
355220505000064,651
355220505000065,632
355220505000066,686
355220505000067,500
355220505000068,590
355220505000069,842
355220505000070,531
355220505000071,709
355220505000072,825
355220505000073,788
355220505000074,761
355220505000075,577
355220505000076,778
355220505000077,643
355220505000078,496
355220505000079,658
355220505000080,621
355220505000081,892
355220505000082,591
355220505000083,732
355220505000084,693
355220505000085,706
355220505000086,563
355220505000087,706
355220505000088,569
355220505000089,641
355220505000090,635
355220505000091,540
355220505000092,690
355220505000093,717
355220505000094,767
355220505000095,494
355220505000096,687
355220505000097,426
355220505000098,527
355220505000099,1100
355220505000100,626
355220505000101,654
355220505000102,968
355220505000103,749
355220505000104,564
355220505000105,417
355220505000106,760
355220505000107,22
355220505000109,504
355220505000111,547
355220505000112,670
355220505000113,511
355220505000114,1112
355220505000115,947
355220505000116,854
355220505000117,747
355220505000118,653
355220505000119,1102
355220505000120,583
355220505000121,761
355220505000122,654
355220505000123,791
355220505000124,588
355220505000125,543
355220505000126,806
355220505000127,578
355220505000128,661
355220505000129,423
355220505000130,915
355220505000131,614
355220505000132,502
355220505000133,650
355220505000134,682
355220505000135,614
355220505000136,546
355220505000137,825
355220505000138,648
355220505000139,882
355220505000140,776
355220505000141,914
355220505000142,652
355220505000143,898
355220505000144,518
355220505000145,805
355220505000146,1215
355220505000147,746
355220505000148,571
355220505000149,524
355220505000150,489
355220505000151,771
355220505000152,751
355220505000153,640
355220505000154,643
355220505000155,31
355220505000156,1230
355220505000157,1166
355220505000158,1194
355220505000159,631
355220505000160,888
355220505000161,818
355220505000162,729
355220505000163,857
355220505000164,838
355220505000165,593
355220505000166,1354
355220505000167,720
355220505000168,849
355220505000169,469
355220505000170,886
355220505000171,592
355220505000172,546
355220505000173,950
355220505000174,606
355220505000175,785
355220505000176,739
355220505000177,808
355220505000178,1053
355220505000179,685
355220505000180,1452
355220505000181,699
355220505000182,525
355220505000183,672
355220505000184,716
355220505000185,927
355220505000186,869
355220505000187,756
355220505000188,1366
355220505000189,1686
355220505000190,601
355220505000191,570
355220505000192,634
355220505000193,788
355220505000194,691
355220505000195,815
355220505000196,593
355220505000197,688
355220505000198,442
355220505000199,785
355220505000200,907
355220505000201,601
355220505000202,963
355220505000203,1046
355220505000204,632
355220505000205,760
355220505000206,974
355220505000207,1393
355220505000208,735
355220505000209,861
355220505000210,637
355220505000211,833
355220505000212,760
355220505000213,558
